id,estado,estacao,data,precipitacao,temp_max,temp_min,insolacao,evaporacao_piche,temp_comp_med,umidade_rel_med,vel_vento_med,altitude
252044,AC,22864,21/07/2019,5.4,32.4,22.2,,,26.24,82.75,0.34296,190.0
252045,AC,22864,22/07/2019,0.0,33.8,22.0,,,26.96,80.5,0.34296,190.0
252046,AC,22864,23/07/2019,0.0,31.6,21.6,,,24.04,88.75,0.34296,190.0
252047,AC,22864,24/07/2019,10.2,32.4,21.6,,,25.92,83.5,0.34296,190.0
252048,AC,22864,25/07/2019,0.0,30.2,22.0,,,25.48,85.25,0.68592,190.0
252049,AC,22864,26/07/2019,1.0,26.0,19.3,,,21.72,85.0,0.68592,190.0
252050,AC,22864,27/07/2019,0.0,29.0,17.1,,,22.44,84.0,0.34296,190.0
252051,AC,22864,28/07/2019,0.0,31.0,17.5,,,23.84,79.5,0.34296,190.0
252052,AC,22864,29/07/2019,0.0,32.0,17.5,,,23.8,79.25,0.34296,190.0
252053,AC,22864,30/07/2019,0.0,34.0,17.3,,,25.16,74.5,0.34296,190.0
252054,AC,22864,31/07/2019,0.0,34.0,17.7,,,26.08,72.75,0.34296,190.0
252055,AC,22864,01/08/2019,0.0,34.4,28.7,,,27.52,73.25,0.34296,190.0
252056,AC,22864,02/08/2019,0.0,35.0,18.9,,,26.08,78.75,0.34296,190.0
252057,AC,22864,03/08/2019,0.0,28.0,19.9,,,22.18,71.5,2.74368,190.0
252058,AC,22864,04/08/2019,0.0,,12.4,,,,68.25,1.37184,190.0
252059,AC,22864,05/08/2019,0.0,28.6,11.4,,,19.08,67.75,0.68592,190.0
252060,AC,22864,06/08/2019,0.0,31.0,11.6,,,21.36,65.75,0.34296,190.0
252061,AC,22864,07/08/2019,0.0,33.8,12.1,,,22.92,76.0,0.34296,190.0
252062,AC,22864,08/08/2019,0.0,34.6,15.1,,,24.84,73.0,0.34296,190.0
252063,AC,22864,09/08/2019,0.0,34.2,18.5,,,26.06,75.5,0.34296,190.0
252064,AC,22864,10/08/2019,0.0,35.0,10.9,,,25.38,87.25,0.34296,190.0
252065,AC,22864,11/08/2019,0.0,34.2,20.9,,,27.3,77.0,0.34296,190.0
252066,AC,22864,12/08/2019,0.0,34.4,22.1,,,27.26,78.0,0.34296,190.0
252067,AC,22864,13/08/2019,0.0,35.4,21.6,,,27.48,73.0,0.34296,190.0
252068,AC,22864,14/08/2019,0.0,31.0,21.4,,,24.84,68.25,1.02888,190.0
252069,AC,22864,15/08/2019,,33.0,,,,,72.0,0.51444,190.0
252070,AC,22864,16/08/2019,0.0,33.4,16.1,,,24.16,69.75,0.34296,190.0
252071,AC,22864,17/08/2019,0.0,33.3,17.5,,,25.58,76.0,0.34296,190.0
252072,AC,22864,18/08/2019,0.0,34.6,20.1,,,26.9,72.5,0.68592,190.0
252073,AC,22864,19/08/2019,0.0,34.8,22.0,,,28.0,68.25,1.37184,190.0
252074,AC,22864,20/08/2019,0.0,33.6,23.0,,,25.72,84.25,0.68592,190.0
252075,AC,22864,21/08/2019,51.6,31.6,22.6,,,25.6,85.0,1.37184,190.0
252076,AC,22864,22/08/2019,0.0,33.8,20.7,,,26.7,78.5,0.34296,190.0
252077,AC,22864,23/08/2019,0.0,34.4,21.8,,,26.48,78.75,1.02888,190.0
252078,AC,22864,24/08/2019,8.0,33.6,23.4,,,28.24,77.75,1.02888,190.0
252079,AC,22864,25/08/2019,0.0,33.3,21.6,,,25.66,80.0,1.02888,190.0
252080,AC,22864,26/08/2019,15.2,32.4,22.0,,,26.44,81.0,0.34296,190.0
252081,AC,22864,27/08/2019,0.0,32.6,22.6,,,27.08,78.5,1.7148,190.0
252082,AC,22864,28/08/2019,17.2,33.8,22.6,,,26.44,83.75,0.68592,190.0
252083,AC,22864,29/08/2019,13.0,34.8,21.8,,,28.28,70.5,0.34296,190.0
252084,AC,22864,30/08/2019,0.0,33.0,22.4,,,27.04,77.25,0.34296,190.0
252085,AC,22864,31/08/2019,0.0,35.0,22.0,,,27.68,74.5,0.34296,190.0
252086,AC,22864,01/09/2019,0.0,35.2,22.2,,,28.36,79.0,0.0,190.0
252087,AC,22864,02/09/2019,0.0,33.4,22.6,,,25.6,91.0,1.02888,190.0
252088,AC,22864,03/09/2019,1.4,34.0,22.4,,,27.8,82.0,0.0,190.0
252089,AC,22864,04/09/2019,0.0,33.2,22.8,,,27.04,84.0,0.51444,190.0
252090,AC,22864,05/09/2019,0.0,33.4,,,,,88.0,0.51444,190.0
252091,AC,22864,06/09/2019,5.4,30.6,22.4,,,26.36,88.0,0.0,190.0
252092,AC,22864,07/09/2019,0.0,34.4,22.4,,,28.12,79.0,0.0,190.0
252093,AC,22864,08/09/2019,0.0,36.4,22.8,,,27.84,82.0,0.0,190.0
252094,AC,22864,09/09/2019,4.2,34.6,22.8,,,26.28,91.0,0.51444,190.0
252095,AC,22864,10/09/2019,5.6,35.0,22.0,,,27.44,86.0,0.0,190.0
252096,AC,22864,11/09/2019,14.4,33.0,22.8,,,27.64,84.0,0.0,190.0
252097,AC,22864,12/09/2019,0.0,35.2,23.6,,,27.44,84.0,0.51444,190.0
252098,AC,22864,13/09/2019,7.2,28.0,22.8,,,25.28,90.0,1.02888,190.0
252099,AC,22864,14/09/2019,0.0,35.0,22.0,,,27.6,88.0,0.51444,190.0
252100,AC,22864,15/09/2019,0.0,35.4,23.0,,,28.8,79.0,0.0,190.0
252101,AC,22864,16/09/2019,0.0,36.6,23.6,,,29.08,79.0,0.0,190.0
252102,AC,22864,17/09/2019,0.0,37.2,23.6,,,29.24,80.0,0.51444,190.0
252103,AC,22864,18/09/2019,0.0,35.4,23.6,,,26.72,91.0,0.0,190.0
252104,AC,22864,19/09/2019,18.2,35.8,22.8,,,28.72,81.0,0.0,190.0
252105,AC,22864,20/09/2019,0.0,36.0,23.0,,,27.36,86.0,0.0,190.0
252106,AC,22864,21/09/2019,5.0,34.0,23.4,,,25.56,94.0,0.51444,190.0
252107,AC,22864,22/09/2019,48.4,32.0,22.6,,,27.04,85.0,0.0,190.0
252108,AC,22864,23/09/2019,0.0,35.0,23.0,,,28.0,87.0,0.0,190.0
252109,AC,22864,24/09/2019,0.0,34.4,24.2,,,27.52,84.0,1.02888,190.0
252110,AC,22864,25/09/2019,0.0,35.4,22.4,,,28.48,81.0,0.0,190.0
252111,AC,22864,26/09/2019,0.0,37.0,22.4,,,26.32,91.0,0.0,190.0
252112,AC,22864,27/09/2019,0.0,34.2,22.7,,,27.74,80.0,0.0,190.0
252113,AC,22864,28/09/2019,0.0,30.2,23.2,,,27.6,81.0,0.0,190.0
252114,AC,22864,29/09/2019,0.0,34.0,23.6,,,27.36,86.0,0.0,190.0
252115,AC,22864,30/09/2019,0.0,31.6,23.6,,,25.8,90.0,0.0,190.0
252116,AC,22864,01/10/2019,1.2,32.2,23.4,,,25.72,91.0,0.51444,190.0
252117,AC,22864,02/10/2019,39.6,32.4,23.0,,,27.0,90.0,0.0,190.0
252118,AC,22864,03/10/2019,0.0,33.0,23.6,,,25.56,94.0,0.51444,190.0
252119,AC,22864,04/10/2019,19.4,33.2,22.8,,,25.24,94.0,0.0,190.0
252120,AC,22864,05/10/2019,25.6,33.0,22.8,,,26.6,89.0,0.0,190.0
252121,AC,22864,06/10/2019,0.0,33.2,22.6,,,26.92,87.0,0.51444,190.0
252122,AC,22864,07/10/2019,12.0,28.2,22.2,,,23.8,86.0,1.02888,190.0
252123,AC,22864,08/10/2019,0.0,33.0,21.6,,,26.4,84.0,0.51444,190.0
252124,AC,22864,09/10/2019,0.0,33.8,22.6,,,26.56,91.0,0.0,190.0
252125,AC,22864,10/10/2019,0.0,34.0,23.0,,,25.92,86.0,1.54332,190.0
252126,AC,22864,11/10/2019,1.6,31.4,22.8,,,25.52,91.0,0.51444,190.0
252127,AC,22864,12/10/2019,0.0,32.2,23.0,,,25.08,93.0,0.0,190.0
252128,AC,22864,13/10/2019,12.6,31.4,22.2,,,26.28,88.0,0.0,190.0
252129,AC,22864,14/10/2019,1.0,29.8,22.6,,,25.64,92.0,0.0,190.0
252130,AC,22864,15/10/2019,7.6,31.6,23.5,,,25.58,94.0,0.51444,190.0
252131,AC,22864,16/10/2019,5.6,32.6,22.2,,,25.44,94.0,0.51444,190.0
252132,AC,22864,17/10/2019,6.2,29.8,22.8,,,25.4,93.0,0.0,190.0
252133,AC,22864,18/10/2019,1.4,33.2,21.4,,,26.32,93.0,0.0,190.0
252134,AC,22864,19/10/2019,8.6,31.4,22.4,,,26.24,88.0,0.0,190.0
252135,AC,22864,20/10/2019,1.4,34.4,22.6,,,27.48,87.0,0.0,190.0
252136,AC,22864,21/10/2019,4.6,30.2,22.8,,,26.4,94.0,0.51444,190.0
252137,AC,22864,22/10/2019,1.2,31.0,23.6,,,25.92,93.0,0.0,190.0
252138,AC,22864,23/10/2019,17.6,31.4,23.4,,,27.32,83.0,0.0,190.0
252139,AC,22864,24/10/2019,0.0,29.0,23.8,,,26.2,89.0,0.51444,190.0
252140,AC,22864,25/10/2019,7.2,34.2,23.6,,,28.08,85.0,0.51444,190.0
252141,AC,22864,26/10/2019,0.0,33.6,24.4,,,27.56,91.0,0.0,190.0
252142,AC,22864,27/10/2019,1.4,33.0,23.4,,,26.84,88.0,0.0,190.0
252143,AC,22864,28/10/2019,0.0,30.0,23.8,,,26.24,93.0,0.0,190.0
252144,AC,22864,29/10/2019,2.6,33.4,23.6,,,26.8,89.0,0.51444,190.0
252145,AC,22864,30/10/2019,0.0,32.4,24.0,,,25.96,93.0,0.51444,190.0
252146,AC,22864,31/10/2019,38.0,32.0,23.4,,,26.2,84.0,1.02888,190.0
252147,AC,22864,01/11/2019,0.0,30.6,23.8,,,25.2,91.0,0.51444,190.0
252148,AC,22864,02/11/2019,9.0,32.3,21.8,,,27.42,69.5,0.34296,190.0
252149,AC,22864,03/11/2019,0.0,33.0,22.8,,,26.88,82.75,0.34296,190.0
252150,AC,22864,04/11/2019,2.6,32.4,24.2,,,26.76,85.25,0.68592,190.0
252151,AC,22864,05/11/2019,0.0,33.4,23.8,,,27.76,81.75,0.68592,190.0
252152,AC,22864,06/11/2019,1.0,34.0,23.8,,,26.8,86.0,0.68592,190.0
252153,AC,22864,07/11/2019,4.4,32.6,23.4,,,27.16,84.0,0.68592,190.0
252154,AC,22864,08/11/2019,0.0,32.6,23.4,,,27.32,85.5,0.34296,190.0
252155,AC,22864,09/11/2019,0.0,33.4,23.6,,,27.44,82.5,1.02888,190.0
252156,AC,22864,10/11/2019,0.0,32.4,24.2,,,27.04,84.75,0.68592,190.0
252157,AC,22864,11/11/2019,1.0,31.0,23.8,,,25.52,91.25,1.02888,190.0
252158,AC,22864,12/11/2019,7.8,29.4,23.4,,,25.8,90.75,0.68592,190.0
252159,AC,22864,13/11/2019,0.0,31.2,23.6,,,25.96,93.25,0.68592,190.0
252160,AC,22864,14/11/2019,32.4,31.6,24.0,,,26.48,85.25,1.02888,190.0
252161,AC,22864,15/11/2019,0.0,30.8,24.2,,,25.36,95.25,0.68592,190.0
252162,AC,22864,16/11/2019,37.0,29.6,21.6,,,25.08,89.0,0.68592,190.0
252163,AC,22864,17/11/2019,0.0,33.8,22.6,,,27.0,82.0,0.68592,190.0
252164,AC,22864,18/11/2019,0.0,30.0,23.8,,,26.36,90.25,0.34296,190.0
252165,AC,22864,19/11/2019,3.2,31.4,24.2,,,25.96,88.5,0.51444,190.0
252166,AC,22864,20/11/2019,8.4,32.0,23.8,,,26.2,88.0,0.34296,190.0
252167,AC,22864,21/11/2019,2.2,31.8,23.8,,,26.24,87.75,0.68592,190.0
252168,AC,22864,22/11/2019,1.4,32.4,23.8,,,26.32,87.5,0.34296,190.0
252169,AC,22864,23/11/2019,44.4,30.6,23.4,,,25.76,88.0,1.37184,190.0
252170,AC,22864,24/11/2019,22.2,31.6,21.6,,,25.96,82.0,0.68592,190.0
252171,AC,22864,25/11/2019,0.0,33.0,22.0,,,27.48,80.25,0.68592,190.0
252172,AC,22864,26/11/2019,0.0,34.4,24.2,,,27.6,80.75,1.37184,190.0
252173,AC,22864,27/11/2019,0.0,34.8,23.6,,,28.48,74.25,1.7148,190.0
252174,AC,22864,28/11/2019,0.0,33.4,24.6,,,27.04,84.0,1.88628,190.0
252175,AC,22864,29/11/2019,51.6,30.2,22.6,,,26.08,89.25,1.02888,190.0
252176,AC,22864,30/11/2019,2.8,33.0,23.8,,,26.72,84.75,0.51444,190.0
252177,AC,22864,01/12/2019,0.0,34.2,23.8,,,28.08,81.75,0.68592,190.0
252178,AC,22864,02/12/2019,4.0,30.2,24.2,,,26.48,87.75,0.68592,190.0
252179,AC,22864,03/12/2019,37.8,31.8,23.4,,,25.96,86.5,0.34296,190.0
252180,AC,22864,04/12/2019,0.0,33.6,24.2,,,27.92,84.25,0.68592,190.0
252181,AC,22864,05/12/2019,23.4,33.0,23.2,,,26.6,83.25,0.68592,190.0
252182,AC,22864,06/12/2019,21.8,26.8,21.8,,,24.12,92.5,0.34296,190.0
252183,AC,22864,07/12/2019,27.8,32.6,22.0,,,26.08,84.75,1.02888,190.0
252184,AC,22864,08/12/2019,3.4,32.6,23.2,,,26.76,79.75,1.02888,190.0
252185,AC,22864,09/12/2019,0.0,32.8,23.6,,,27.6,81.5,0.34296,190.0
252186,AC,22864,10/12/2019,5.4,31.4,24.4,,,27.16,78.75,1.02888,190.0
252187,AC,22864,11/12/2019,0.0,31.2,24.6,,,26.48,86.5,0.34296,190.0
252188,AC,22864,12/12/2019,1.4,31.6,24.4,,,26.44,89.0,0.68592,190.0
252189,AC,22864,13/12/2019,13.8,30.6,24.4,,,26.68,87.0,0.68592,190.0
252190,AC,22864,14/12/2019,59.4,31.6,22.6,,,25.36,88.0,0.34296,190.0
252191,AC,22864,15/12/2019,9.2,31.0,22.8,,,26.32,86.75,1.02888,190.0
252192,AC,22864,16/12/2019,0.0,31.4,23.6,,,27.0,79.75,1.02888,190.0
252193,AC,22864,17/12/2019,0.0,33.2,23.8,,,27.16,83.5,0.68592,190.0
252194,AC,22864,18/12/2019,2.0,29.8,24.4,,,25.76,88.75,1.02888,190.0
252195,AC,22864,19/12/2019,1.0,31.0,22.4,,,26.36,83.25,0.68592,190.0
252196,AC,22864,20/12/2019,0.0,33.4,23.2,,,27.56,79.25,1.02888,190.0
252197,AC,22864,21/12/2019,0.0,32.2,24.6,,,26.56,89.0,0.34296,190.0
252198,AC,22864,22/12/2019,1.2,33.0,23.8,,,27.6,80.25,0.68592,190.0
252199,AC,22864,23/12/2019,0.0,30.2,24.2,,,26.4,86.75,0.68592,190.0
252200,AC,22864,24/12/2019,13.2,26.4,24.4,,,24.92,93.25,0.68592,190.0
252201,AC,22864,25/12/2019,12.4,33.2,22.6,,,27.16,80.25,1.02888,190.0
252202,AC,22864,26/12/2019,0.0,33.2,23.2,,,26.4,86.75,0.34296,190.0
252203,AC,22864,27/12/2019,0.0,34.0,23.8,,,28.2,78.75,0.34296,190.0
252204,AC,22864,28/12/2019,1.8,31.6,24.6,,,27.04,85.25,0.68592,190.0
252205,AC,22864,29/12/2019,0.0,28.4,24.2,,,24.56,94.5,0.34296,190.0
252206,AC,22864,30/12/2019,49.8,30.2,22.6,,,25.96,88.25,0.68592,190.0
252207,AC,22864,31/12/2019,0.0,30.8,23.2,,,26.48,86.75,0.68592,190.0
252208,AL,10056,19/04/2019,0.0,32.4,,9.7,,,68.0,3.77256,605.34
252209,AL,10056,20/04/2019,0.0,32.1,,8.9,,,75.25,1.7148,605.34
252210,AL,10056,21/04/2019,3.0,30.1,,6.1,,,78.25,2.40072,605.34
252211,AL,10056,22/04/2019,0.0,31.1,,10.2,,,70.25,3.08664,605.34
252212,AL,10056,23/04/2019,0.0,30.2,,6.0,,,86.0,5.1444,605.34
252213,AL,10056,24/04/2019,0.0,30.8,,8.8,,,73.75,5.1444,605.34
252214,AL,10056,25/04/2019,0.0,30.7,,7.7,,,80.25,4.458480000000001,605.34
252215,AL,10056,26/04/2019,0.0,30.2,,8.3,,,72.5,3.77256,605.34
252216,AL,10056,27/04/2019,0.0,30.2,,6.6,,,79.0,3.08664,605.34
252217,AL,10056,28/04/2019,0.0,30.9,,7.1,,,71.75,5.1444,605.34
252218,AL,10056,29/04/2019,0.0,29.6,,3.2,,,73.5,3.08664,605.34
252219,AL,10056,30/04/2019,0.0,33.6,,8.6,,,70.25,4.458480000000001,605.34
252220,AL,10056,01/05/2019,0.0,28.0,,2.5,,,91.0,3.08664,605.34
252221,AL,10056,02/05/2019,6.1,30.8,,10.8,,,81.0,4.11552,605.34
252222,AL,10056,03/05/2019,0.0,31.2,,10.7,,,71.0,4.11552,605.34
252223,AL,10056,04/05/2019,0.0,30.6,,10.2,,,77.0,5.1444,605.34
252224,AL,10056,06/05/2019,0.0,30.6,,8.2,,,72.0,4.11552,605.34
252225,AL,10056,07/05/2019,0.0,31.2,,9.8,,,71.0,6.17328,605.34
252226,AL,10056,08/05/2019,0.0,30.1,,6.7,,,29.0,2.05776,605.34
252227,AL,10056,09/05/2019,0.0,30.8,23.5,7.2,,25.6,71.0,6.17328,605.34
252228,AL,10056,10/05/2019,0.0,31.1,23.7,7.8,,25.4,79.0,3.08664,605.34
252229,AL,10056,11/05/2019,0.0,31.2,,7.9,,,78.0,5.1444,605.34
252230,AL,10056,13/05/2019,2.0,29.7,23.7,6.2,,24.94,89.0,2.5722,605.34
252231,AL,10056,14/05/2019,0.2,30.3,21.9,5.7,,25.5,81.0,3.08664,605.34
252232,AL,10056,15/05/2019,0.0,31.3,22.1,8.1,,25.98,76.0,3.08664,605.34
252233,AL,10056,16/05/2019,0.0,32.3,21.1,7.8,,25.82,77.0,3.08664,605.34
252234,AL,10056,17/05/2019,0.0,29.8,21.7,2.9,,24.72,81.0,3.08664,605.34
252235,AL,10056,18/05/2019,5.0,30.7,20.7,9.3,,25.14,75.0,5.1444,605.34
252236,AL,10056,20/05/2019,0.0,30.5,22.9,6.8,,25.3,80.0,3.08664,605.34
252237,AL,10056,21/05/2019,2.5,29.1,21.4,3.2,,24.52,82.0,5.1444,605.34
252238,AL,10056,22/05/2019,0.0,29.7,21.5,6.2,,24.46,82.0,4.11552,605.34
252239,AL,10056,23/05/2019,0.0,30.6,21.1,9.1,,25.04,80.0,3.08664,605.34
252240,AL,10056,24/05/2019,0.0,30.4,21.3,8.3,,25.24,73.0,4.11552,605.34
252241,AL,10056,25/05/2019,0.0,31.0,19.7,9.1,,24.64,75.0,5.1444,605.34
252242,AL,10056,27/05/2019,0.0,29.2,21.2,7.5,,24.02,85.0,3.08664,605.34
252243,AL,10056,28/05/2019,0.0,29.4,20.9,7.9,,24.04,84.0,5.1444,605.34
252244,AL,10056,29/05/2019,0.0,30.6,21.1,8.4,,24.94,75.0,5.1444,605.34
252245,AL,10056,30/05/2019,0.0,30.2,20.1,8.6,,24.68,72.0,5.1444,605.34
252246,AL,10056,31/05/2019,0.0,,20.3,,,,,3.08664,605.34
252247,AL,10056,01/06/2019,0.0,28.3,20.5,6.5,,23.3,88.0,3.08664,605.34
252248,AL,10056,03/06/2019,0.0,29.8,20.9,9.2,,24.04,80.0,4.11552,605.34
252249,AL,10056,04/06/2019,0.0,29.8,20.5,8.1,,24.3,74.0,4.11552,605.34
252250,AL,10056,05/06/2019,0.0,29.7,19.5,10.0,,23.66,81.0,3.08664,605.34
252251,AL,10056,06/06/2019,0.4,26.9,19.9,3.6,,22.66,87.0,3.08664,605.34
252252,AL,10056,07/06/2019,9.4,23.9,19.9,1.3,,21.26,98.0,0.51444,605.34
252253,AL,10056,08/06/2019,8.1,23.9,19.8,1.0,,21.14,97.0,3.08664,605.34
252254,AL,10056,10/06/2019,9.8,24.6,20.7,2.1,,21.76,93.0,4.11552,605.34
252255,AL,10056,11/06/2019,3.3,25.3,19.9,3.5,,21.62,94.0,2.05776,605.34
252256,AL,10056,12/06/2019,6.0,27.0,19.7,7.8,,22.42,92.0,4.11552,605.34
252257,AL,10056,13/06/2019,1.6,26.5,19.7,3.1,,21.94,95.0,5.1444,605.34
252258,AL,10056,14/06/2019,5.4,27.0,19.9,6.9,,22.36,91.0,5.1444,605.34
252259,AL,10056,15/06/2019,0.4,20.8,19.7,5.6,,,79.0,3.08664,605.34
252260,AL,10056,17/06/2019,1.6,22.0,20.0,0.0,,20.46,98.0,2.05776,605.34
252261,AL,10056,18/06/2019,18.5,,19.5,,,,,5.1444,605.34
252262,AL,10056,19/06/2019,2.1,26.2,19.3,5.1,,22.16,91.0,1.02888,605.34
252263,AL,10056,20/06/2019,0.0,27.8,19.5,8.0,,22.8,85.0,3.08664,605.34
252264,AL,10056,21/06/2019,0.0,27.6,19.5,8.0,,22.36,82.0,4.11552,605.34
252265,AL,10056,22/06/2019,4.2,25.3,19.5,4.5,,21.56,91.0,5.1444,605.34
252266,AL,10056,25/06/2019,0.2,26.4,19.7,7.6,,22.3,87.0,4.11552,605.34
252267,AL,10056,26/06/2019,0.0,,18.4,,,,,3.08664,605.34
252268,AL,10056,27/06/2019,7.2,21.7,19.9,0.0,,20.24,98.0,3.08664,605.34
252269,AL,10056,28/06/2019,9.1,,18.9,,,,,3.08664,605.34
252270,AL,10056,29/06/2019,14.8,25.0,18.7,4.7,,20.8,94.0,5.1444,605.34
252271,AL,10056,30/06/2019,8.0,,19.3,,,,,3.08664,605.34
252272,AL,10056,01/07/2019,13.3,21.4,19.6,0.0,,20.42,96.0,2.05776,605.34
252273,AL,10056,02/07/2019,2.7,26.0,19.3,8.2,,21.84,89.0,2.05776,605.34
252274,AL,10056,03/07/2019,0.0,26.9,19.8,6.3,,22.44,92.0,2.05776,605.34
252275,AL,10056,04/07/2019,0.0,29.2,19.3,9.1,,23.72,83.0,1.02888,605.34
252276,AL,10056,05/07/2019,0.0,30.2,19.9,10.4,,24.48,79.0,2.05776,605.34
252277,AL,10056,06/07/2019,0.0,30.2,20.5,10.7,,24.72,76.0,3.08664,605.34
252278,AL,10056,08/07/2019,2.8,,,,,,,3.08664,605.34
252279,AL,10056,09/07/2019,10.1,23.3,19.8,0.0,,20.46,98.0,1.02888,605.34
252280,AL,10056,10/07/2019,34.6,22.8,18.7,0.8,,20.34,99.0,0.77166,605.34
252281,AL,10056,11/07/2019,60.1,22.8,19.5,1.2,,20.74,98.0,2.05776,605.34
252282,AL,10056,12/07/2019,64.1,23.3,19.3,1.4,,20.78,97.0,1.02888,605.34
252283,AL,10056,13/07/2019,8.6,25.0,18.3,6.5,,20.7,95.0,3.08664,605.34
252284,AL,10056,15/07/2019,6.0,24.6,19.9,7.3,,20.94,88.0,3.08664,605.34
252285,AL,10056,16/07/2019,0.0,25.2,16.9,10.4,,20.98,87.0,1.02888,605.34
252286,AL,10056,17/07/2019,0.0,,17.3,,,,,3.08664,605.34
252287,AL,10056,18/07/2019,0.0,,17.5,,,,,5.1444,605.34
252288,AL,10056,22/07/2019,0.0,24.2,19.0,3.1,,20.64,92.0,4.11552,605.34
252289,AL,10056,23/07/2019,10.2,23.8,18.5,3.1,,20.52,95.0,3.08664,605.34
252290,AL,10056,24/07/2019,9.9,22.4,,9.3,,,88.0,5.1444,605.34
252291,AL,10056,25/07/2019,3.3,23.8,18.6,5.6,,20.42,92.0,3.08664,605.34
252292,AL,10056,26/07/2019,3.7,22.1,17.9,1.1,,19.28,97.0,3.08664,605.34
252293,AL,10056,27/07/2019,5.1,24.7,18.2,7.2,,20.6,96.0,3.08664,605.34
252294,AL,10056,29/07/2019,17.3,24.2,18.2,8.9,,20.7,85.0,2.05776,605.34
252295,AL,10056,30/07/2019,0.5,23.1,18.5,1.3,,20.06,99.0,1.02888,605.34
252296,AL,10056,31/07/2019,58.2,23.2,18.5,3.6,,20.44,92.0,1.02888,605.34
252297,AL,10056,01/08/2019,0.5,25.4,17.5,9.1,,21.0,89.0,4.11552,605.34
252298,AL,10056,02/08/2019,0.0,24.8,19.0,6.0,,20.66,87.0,5.1444,605.34
252299,AL,10056,03/08/2019,0.0,25.2,18.1,8.8,,20.7,89.0,2.05776,605.34
252300,AL,10056,05/08/2019,1.6,25.7,,,,,81.0,5.1444,605.34
252301,AL,10056,06/08/2019,1.5,24.6,17.5,7.2,,20.36,91.0,4.11552,605.34
252302,AL,10056,07/08/2019,6.4,23.6,18.2,5.1,,20.1,93.0,4.11552,605.34
252303,AL,10056,08/08/2019,16.5,21.9,18.1,0.4,,19.42,98.0,3.08664,605.34
252304,AL,10056,09/08/2019,10.7,24.5,17.8,8.0,,20.6,87.0,3.08664,605.34
252305,AL,10056,10/08/2019,0.3,25.0,18.2,8.0,,20.84,92.0,4.11552,605.34
252306,AL,10056,12/08/2019,7.5,21.9,19.0,0.4,,19.66,98.0,5.1444,605.34
252307,AL,10056,13/08/2019,2.7,24.7,18.9,10.3,,20.86,90.0,3.08664,605.34
252308,AL,10056,14/08/2019,1.1,23.9,18.2,3.4,,19.96,97.0,3.08664,605.34
252309,AL,10056,15/08/2019,24.3,20.5,17.7,0.0,,18.86,96.0,3.08664,605.34
252310,AL,10056,16/08/2019,12.8,22.4,17.5,1.0,,19.48,96.0,3.08664,605.34
252311,AL,10056,17/08/2019,10.4,24.6,18.3,7.1,,20.62,94.0,3.08664,605.34
252312,AL,10056,19/08/2019,0.0,26.4,19.7,8.5,,21.52,94.0,3.08664,605.34
252313,AL,10056,20/08/2019,0.0,26.1,17.9,9.6,,21.1,86.0,5.1444,605.34
252314,AL,10056,21/08/2019,0.0,25.7,17.1,8.7,,20.54,84.0,3.08664,605.34
252315,AL,10056,22/08/2019,0.0,25.4,17.6,9.4,,20.82,89.0,3.08664,605.34
252316,AL,10056,23/08/2019,3.2,25.3,17.9,7.7,,20.3,87.0,3.08664,605.34
252317,AL,10056,24/08/2019,0.0,25.8,17.1,8.5,,20.6,82.0,2.05776,605.34
252318,AL,10056,26/08/2019,0.0,26.4,19.4,5.7,,21.3,89.0,4.11552,605.34
252319,AL,10056,27/08/2019,4.4,23.2,17.7,1.7,,19.46,90.0,3.08664,605.34
252320,AL,10056,28/08/2019,1.1,25.8,17.3,8.3,,20.52,85.0,4.11552,605.34
252321,AL,10056,29/08/2019,0.0,26.4,17.7,6.9,,20.98,87.0,4.11552,605.34
252322,AL,10056,30/08/2019,0.0,26.7,17.5,8.6,,21.26,86.0,3.08664,605.34
252323,AL,10056,31/08/2019,0.0,27.0,18.3,8.6,,22.34,80.0,5.1444,605.34
252324,AL,10056,02/09/2019,0.0,28.9,20.2,8.7,,23.22,83.0,5.1444,605.34
252325,AL,10056,03/09/2019,0.0,28.0,19.1,6.5,,22.2,84.0,5.1444,605.34
252326,AL,10056,04/09/2019,0.0,27.4,18.5,7.4,,22.02,74.0,4.11552,605.34
252327,AL,10056,05/09/2019,0.0,28.0,18.9,9.0,,22.48,81.0,3.08664,605.34
252328,AL,10056,06/09/2019,2.8,,18.7,,,,,5.1444,605.34
252329,AL,10056,07/09/2019,1.0,26.0,18.3,7.5,,20.8,83.0,4.11552,605.34
252330,AL,10056,09/09/2019,0.0,28.0,19.0,8.0,,22.34,73.0,2.05776,605.34
252331,AL,10056,10/09/2019,0.5,28.4,18.8,6.6,,22.1,91.0,4.11552,605.34
252332,AL,10056,11/09/2019,0.0,27.6,18.9,4.8,,21.88,92.0,4.11552,605.34
252333,AL,10056,12/09/2019,0.0,28.0,18.9,9.2,,22.28,82.0,4.11552,605.34
252334,AL,10056,13/09/2019,0.0,29.0,18.9,8.9,,23.12,81.0,6.17328,605.34
252335,AL,10056,14/09/2019,0.0,29.1,19.0,9.4,,22.92,73.0,4.11552,605.34
252336,AL,10056,16/09/2019,3.0,27.1,18.7,5.3,,21.54,84.0,5.1444,605.34
252337,AL,10056,17/09/2019,0.0,25.4,18.0,4.7,,21.3,90.0,2.05776,605.34
